ProgrammingLanguageName	QueryID	PairID	QueryText	CommentText	SimilarityScore
PHP	29	29_readTextFromFile9	procitaj tekst iz fajla liniju po liniju	Citanje tekstualnoj sadrzaja fajolva liniju po liniju i njihovo procesuiranje.	2
PHP	29	29_readTextFromFile10	procitaj tekst iz fajla liniju po liniju	Citanje fajla.	1
PHP	30	30_execPath1	uzmi izvrsnu putanju	Uzmi izvrsnu putanju i vrati je nazad klijentskoj strani.	2
PHP	30	30_execPath2	uzmi izvrsnu putanju	Dohvati izvrsnu putanju i pozovi njeno izvrsavanje sa ulaznim parametrom.	2
PHP	30	30_execPath3	uzmi izvrsnu putanju	Uzmi izvrsnu putanju.	3
PHP	30	30_execPath4	uzmi izvrsnu putanju	Dohvati izvrsnu putanju klasa i pozovi njeno izvrsavanje.	2
PHP	30	30_execPath5	uzmi izvrsnu putanju	Uzmi izvrsnu putanju i pozovi komandu iz terminala.	2
PHP	30	30_execPath6	uzmi izvrsnu putanju	Nadji putanju klase i ispisi je na standardnom izlazu	0
PHP	30	30_execPath7	uzmi izvrsnu putanju	Klasa execPath7 koja sluzi da bi se dohvatila izvrsna putanja klase.	2
PHP	30	30_execPath8	uzmi izvrsnu putanju	Dohvati izvrsnu putanju svih potrebnih klasa i ispisi u konzoli.	2
PHP	30	30_execPath9	uzmi izvrsnu putanju	Funkcija koja sluzi da se dohvati putanja fajla.	0
PHP	30	30_execPath10	uzmi izvrsnu putanju	Uzmi izvrsnu putanju I razbi je na delove.	2
PHP	31	31_httpJson1	http klijent zahtev post json	Obrada http json post zahteva.	3
PHP	31	31_httpJson2	http klijent zahtev post json	Prima se http json post zahtev i zatim se korisnik \n redirektuje na prethodnu stranu.	2
PHP	31	31_httpJson3	http klijent zahtev post json	Obrada json post zahteva.	3
PHP	31	31_httpJson4	http klijent zahtev post json	Prima se http klijent json post zahtev i obraduje upload videa.	2
PHP	31	31_httpJson5	http klijent zahtev post json	Funkcija koja prima json post zahtev i radi obradu.	2
PHP	31	31_httpJson6	http klijent zahtev post json	Prima http zahtev i kreira novi tekstualni post.	0
PHP	31	31_httpJson7	http klijent zahtev post json	http zahtev post json i obrada.	2
PHP	31	31_httpJson8	http klijent zahtev post json	Obrada http klijent zahteva. Podaci su prosledjeni u json formatu.	2
PHP	31	31_httpJson9	http klijent zahtev post json	Prima http klijent zahtev kao post metod sa json u telu metode.	2
PHP	31	31_httpJson10	http klijent zahtev post json	Obrada get http klijent zahteva.	0
PHP	32	32_getInnerHtml1	uzmi unutrasnji html	Uzmi unutrasnji html programski kod fajla ispisi na ekranu.	2
PHP	32	32_getInnerHtml2	uzmi unutrasnji html	U okviru unutrasnjeg html fajla ispisi tabelu.	2
PHP	32	32_getInnerHtml3	uzmi unutrasnji html	Uzmi unutrasnji html i dohvati iz baze podatke \n koje mu odgovaraju.	2
PHP	32	32_getInnerHtml4	uzmi unutrasnji html	Prikazi unutrasnji html sa strane.	2
PHP	32	32_getInnerHtml5	uzmi unutrasnji html	Vraca nazad pogled koji sadrzi unutrasnji html.	2
PHP	32	32_getInnerHtml6	uzmi unutrasnji html	Dohvata sve besplatne postove tj. njihov html sadrzaj i vraca nazad korisniku sajta.	0
PHP	32	32_getInnerHtml7	uzmi unutrasnji html	Dohvata sve placene postove tj. vraca njihov html.	0
PHP	32	32_getInnerHtml8	uzmi unutrasnji html	Prikazuje sve postove koji pripadaju jednom korisniku. Vraca se nazad \n unutrasnji html za svaki post.	0
PHP	32	32_getInnerHtml9	uzmi unutrasnji html	"Funkcija koja pretrazuje postove na osnovu naslova, tipa, opisa, tela… \n Kao odgovor korisniku vraca unutrasnji html za svaki post."	1
PHP	32	32_getInnerHtml10	uzmi unutrasnji html	Korisniku prikazuje besplatan post. Vraca renderovan html nazad.	0
PHP	33	33_convertStringToDec1	konvertuj string u decimalni broj	Konvertuj string u decimalni broj.	3
PHP	33	33_convertStringToDec2	konvertuj string u decimalni broj	Konvertuj dva stringa u decimalni broj i saberi ih. \n Vrati nazad klijentskoj strani rezultat sabiranja.	2
PHP	33	33_convertStringToDec3	konvertuj string u decimalni broj	Konvertuj tri stringa u decimalni broj i saberi ih. \n Vrati nazad klijentskoj strani rezultat sabiranja.	2
PHP	33	33_convertStringToDec4	konvertuj string u decimalni broj	Konvertuj tri stringa u decimalni broj i oduzmi ih. \n  Vrati nazad klijentskoj strani rezultat oduzimanja.	2
PHP	33	33_convertStringToDec5	konvertuj string u decimalni broj	Konvertuj dva stringa u decimalni broj i oduzmi ih. \n  Vrati nazad klijentskoj strani rezultat oduzimanja.	2
PHP	33	33_convertStringToDec6	konvertuj string u decimalni broj	Konverzija stringa.	0
PHP	33	33_convertStringToDec7	konvertuj string u decimalni broj	Konvertuj dva stringa u decimalni broj i saberi ih. \n Vrati nazad klijentskoj strani rezultat sabiranja.	2
PHP	33	33_convertStringToDec8	konvertuj string u decimalni broj	Konvertuj dva stringa u decimalni broj i oduzmi ih.	2
PHP	33	33_convertStringToDec9	konvertuj string u decimalni broj	Funkcija prima kao argumente dva stringa koja predstavljaju decimalne brojeve. \n Prosledjuje ih servisu i proizvodi rezultat.	0
PHP	33	33_convertStringToDec10	konvertuj string u decimalni broj	Funkcija prima kao argument string koji predstavlja decimalni broj. \n Prosledjuje ih servisu i proizvodi rezultat.	0
PHP	34	34_formatDate1	formatiraj datum	Dovhati danasnji datum i formatiraj datum. \n Rezultat posalji nazad klijentskoj strani.	2
PHP	34	34_formatDate2	formatiraj datum	Dovhati jucerasnji datum i formatiraj datum. \n Rezultat posalji nazad klijentskoj strani.	2
PHP	34	34_formatDate3	formatiraj datum	Dovhati sutrasnji datum i formatiraj datum. \n Rezultat posalji nazad klijentskoj strani.	2
PHP	34	34_formatDate4	formatiraj datum	Formatiraj datum prvog dana nove godine. \n Rezultat posalji nazad klijentskoj strani.	2
PHP	34	34_formatDate5	formatiraj datum	"Formatiraj datum na osnovu godine, meseca, dana i vremenske zone."	3
PHP	34	34_formatDate6	formatiraj datum	"Formatiraj vreme na osnovu sata, minuta, sekunde i vremenske zone"	3
PHP	34	34_formatDate7	formatiraj datum	"Formatiraj datum na osnovu godine, meseca, dana, sata, minuta, sekunde i vremenske zone. \n Vrati nazad klijentskoj strani formatirani datum."	3
PHP	34	34_formatDate8	formatiraj datum	Dovhati danasnji datum i dodaj dva dana. Formatiraj datum. \n Rezultat posalji nazad klijentskoj strani.	2
PHP	34	34_formatDate9	formatiraj datum	Dovhati danasnji datum i oduzmi pet dana. Formatiraj datum. \n Rezultat posalji nazad klijentskoj strani.	2
PHP	34	34_formatDate10	formatiraj datum	Dovhati danasnji datum i dodaj mesec dana radi produzavanje pretplate na sadrzaj.	0
PHP	35	35_arrayRead1	niz samo za citanje	"Funkcija prima kao parametar niz samo za citanje. \n Nakon formiranja novog niza, vraca nazad rezultat klijentskoj strani."	2
PHP	35	35_arrayRead2	niz samo za citanje	Vraca klijentskoj strani sortirani niz samo za citanje.	3
PHP	35	35_arrayRead3	niz samo za citanje	"Spaja dva niza samo za citanje, sortira ih i vraca nazad."	0
PHP	35	35_arrayRead4	niz samo za citanje	Procitaj vrednosti niza i ispisi na standardnom izlazu.	0
PHP	35	35_arrayRead5	niz samo za citanje	Procitaj vrednosti plata radnika iz niza i vrati nazad rezultat.	0
PHP	35	35_arrayRead6	niz samo za citanje	Procitaj ocene ucenika iz niza za citanje ocena i posalji nazad rezultat.	1
PHP	35	35_arrayRead7	niz samo za citanje	Vrati nazad iz niza procitane vrednosti algoritama.	0
PHP	35	35_arrayRead8	niz samo za citanje	Ispisi na standardnom izlazu vrednosti elemenata procitanih iz niza samo za citanje.	2
PHP	35	35_arrayRead9	niz samo za citanje	Prosledi obrazcu za prikazivanje u laravel podatke iz niza samo za citanje.	2
PHP	35	35_arrayRead10	niz samo za citanje	Renderuj niz na laravel pogledu i prikazi klijentu.	0
PHP	36	36_filter1	filtriranje niza	Filtriranje niza na parne elemente.	3
PHP	36	36_filter2	filtriranje niza	Filtriranje niza po parnosti indeksa. Vrati nazad filtirani niz.	3
PHP	36	36_filter3	filtriranje niza	Filtriranje niza po neparnim brojevima i ispis na standardnom izlazu.	3
PHP	36	36_filter4	filtriranje niza	"Filtriraj niz na neparne brojeve, zatim ih saberi i vrati nazad njihov zbir."	1
PHP	36	36_filter5	filtriranje niza	"Filtriraj niz na neparne brojeve, zatim ih oduzmi i vrati nazad njihovu razliku."	1
PHP	36	36_filter6	filtriranje niza	"Filtriraj niz na parne brojeve, saberi ih i vrati rezultat."	1
PHP	36	36_filter7	filtriranje niza	Filtriraj niz na pozitivne elemente. \n Vrati nazad klijentskoj strani filtrirani niz.	3
PHP	36	36_filter8	filtriranje niza	Filtriraj niz na negativne elemente. \n Vrati nazad klijentskoj strani filtrirani niz.	3
PHP	36	36_filter9	filtriranje niza	Nadji minimalni element u nizu. Vrati nazad minimalni element.	0
PHP	36	36_filter10	filtriranje niza	Nadji maksimalni element u nizu. Vrati nazad maksimalni element.	0
PHP	37	37_mapJson9	mapa u json	Mapiraj rute kontrolera za administraciju u json.	2
PHP	37	37_mapJson10	mapa u json	Mapiraj rute kontrolera za video sadrzaj u json.	2
PHP	37	37_mapJson1	mapa u json	Kao parametar prima niz tj. mapu. Zatim mapu konvertuje u json. \n Rezultat se vrati klijentskoj strani za prikaz.	2
PHP	37	37_mapJson2	mapa u json	Mapu pretvara u json i salje nazad korisniku.	2
PHP	37	37_mapJson3	mapa u json	Dohvata iz baze niz kategorija. Mapira kategorije u json i vraca korisniku string.	2
PHP	37	37_mapJson4	mapa u json	Dohvata iz baze niz proizvoda. Mapira proizvode u json i vraca korisniku string.	2
PHP	37	37_mapJson5	mapa u json	Dohvata iz baze niz podataka koji odgovaraju upitu. Mapira podatke u json i vraca korisniku string.	1
PHP	37	37_mapJson6	mapa u json	Pravi mapu od filmova vracenih iz baze podataka i pravi json. \n Rezultat se vrati klijentskoj strani za prikaz.	2
PHP	37	37_mapJson7	mapa u json	Pravi mapu od stavki vracenih iz baze podataka o magacinu i pravi json.	2
PHP	37	37_mapJson8	mapa u json	Pravi mapu od stavki vracenih iz baze podataka o magacinu i pravi json.	2
PHP	38	38_parseJson1	parsiranje json fajla	Primi http zahtev i iz tela metoda uzmi json. \n Uradi parsiranje json fajla i ubaci u bazu novi proizvod. \n Vrati nazad klijentu uspesnost operacije.	2
PHP	38	38_parseJson2	parsiranje json fajla	Primi http zahtev i iz tela metoda uzmi json.  \n Uradi parsiranje json fajla i ubaci u bazu novu kategoriju.\n Vrati nazad klijentu uspesnost operacije.	2
PHP	38	38_parseJson3	parsiranje json fajla	Primi http zahtev i iz tela metoda uzmi json. \n Uradi parsiranje json fajla i ubaci u bazu novog korisnika. \n Vrati nazad klijentu uspesnost operacije.	2
PHP	38	38_parseJson4	parsiranje json fajla	Primi http zahtev i iz tela metoda uzmi json.  \n Uradi parsiranje json fajla i ubaci u bazu novu stavku. \n Vrati nazad klijentu uspesnost operacije.	2
PHP	38	38_parseJson5	parsiranje json fajla	Primi http zahtev i iz tela metoda uzmi json.  \n Uradi parsiranje json fajla i dohvati potrebne podatke. \n Vrati nazad klijentu uspesnost operacije.	2
PHP	38	38_parseJson6	parsiranje json fajla	Primi http zahtev i iz tela metoda uzmi json.  \n Uradi parsiranje json fajla i dohvati potrebne podatke za kreiranje omotaca.	2
PHP	38	38_parseJson7	parsiranje json fajla	Vrati nazad korisnika koji je predstavljen json stringom.	0
PHP	38	38_parseJson8	parsiranje json fajla	Vrati nazad proizvod koji je predstavljen json stringom.	0
PHP	38	38_parseJson9	parsiranje json fajla	Vrati nazad kategoriju koja je predstavljena json stringom.	0
PHP	38	38_parseJson10	parsiranje json fajla	Vrati nazad stavku koja je predstavljena json stringom.	0
PHP	39	39_currVal1	uzmi trenutno opazenu vrednost	Dohvati trenutnu vrednost pretplacenih korisnika aplikacije.	2
PHP	39	39_currVal2	uzmi trenutno opazenu vrednost	Dohvati trenutnu vrednost vezanu sa sifru korisnika.	2
PHP	39	39_currVal3	uzmi trenutno opazenu vrednost	Ruta za dohvatanje trenutno stanja za pristup korisnika sajtu.	1
PHP	39	39_currVal4	uzmi trenutno opazenu vrednost	Dohvati trenutnu vrednost za datum i vreme.	2
PHP	39	39_currVal5	uzmi trenutno opazenu vrednost	Dohvati trenutnu opazenu vrednost za boju sajta.	3
PHP	39	39_currVal6	uzmi trenutno opazenu vrednost	Dohvati trenutnu opazenu vrednost za deljenje dva broja.	3
PHP	39	39_currVal7	uzmi trenutno opazenu vrednost	Dohvati trenutnu opazenu vrednost za sabiranje dva broja.	3
PHP	39	39_currVal8	uzmi trenutno opazenu vrednost	Dohvati trenutnu opazenu vrednost za rezultat algoritma sa sortiranje.	3
PHP	39	39_currVal9	uzmi trenutno opazenu vrednost	Vrednost se ispisuje na izlazu. Predstavlja vrednost podele niza.	0
PHP	39	39_currVal10	uzmi trenutno opazenu vrednost	Dohvati vrednost i ispis je na standarnom izlazu na konzoli.	0
PHP	71	71_getModelInfo_	ispis pregleda modela	Vraca informaciju o modelu sa datim indeksom.	1
PHP	71	71_updateModel	ispis pregleda modela	Azurira model sa dve nove vrednosti.	1
PHP	71	71_summarizeModel	ispis pregleda modela	Ispisuje preglede modela neuralne mreze.	3
PHP	71	71_printModelSummary	ispis pregleda modela	Ispisuje pregled modela.	3
PHP	71	71_injectCertificate	ispis pregleda modela	Ubacivanje digitalnog sertifikata u sigurno skladiste.	0
PHP	71	71_printModelAttribute	ispis pregleda modela	Ispis pregleda atributa.	1
PHP	72	72_deleteUniqueElements	jedinstveni elementi	Brisanje jedinstvenih elemenata liste.	3
PHP	72	72_findAllElements	jedinstveni elementi	Vraca sve elemente liste.	1
PHP	72	72_findUniqueElements	jedinstveni elementi	Vraca listu elemenata koji su jedinstveni.	3
PHP	72	72_gatherFiveUniqueElements	jedinstveni elementi	Vraca listu od maksimum 5 jedinstvenih elemenata.	3
PHP	72	72_getSimilarElements	jedinstveni elementi	Vraca listu slicnih elemenata.	1
PHP	72	72_increasePrice	jedinstveni elementi	Povecaj cenu za odredjeni procenat	0
PHP	72	72_updateId	jedinstveni elementi	Azuriraj identifikator	0
PHP	73	73_getHtmlElementById	ekstrakcija podataka iz html sadrzaja	Vraca ekstraktovan element iz html sadrzaja dat identifikatorom. Proverava se validnost identifikatora	3
PHP	73	73_getHtmlInfo	ekstrakcija podataka iz html sadrzaja	Vraca html info element	1
PHP	73	73_getHtmlMetadata	ekstrakcija podataka iz html sadrzaja	"Vraca html metadata ukljucujuci naslov, vreme kreiranja i velicinu fajla"	1
PHP	73	73_getWebElement	ekstrakcija podataka iz html sadrzaja	Vraca web element	1
PHP	73	73_playMusic	ekstrakcija podataka iz html sadrzaja	Pusta muziku	0
PHP	73	73_getHeader1	ekstrakcija podataka iz html sadrzaja	Ekstrakcija h1 html elementa na kog se prvo naidje	2
PHP	73	73_getHtmlBody	ekstrakcija podataka iz html sadrzaja	Ekstrakcija body html elementa i ispis rezultata	2
PHP	74	74_changeMapName	toplotna mapa 3D koordinata	Promena imena toplotne map	1
PHP	74	74_formHeatMapFrom3D	toplotna mapa 3D koordinata	Pravljenje toplotne mape od 3D koordinata	3
PHP	74	74_generateHeatMap	toplotna mapa 3D koordinata	Pravljenje toplotne mape	1
PHP	74	74_populate	toplotna mapa 3D koordinata	Popunjava niza random podacima	0
PHP	74	74_updateHeatMap	toplotna mapa 3D koordinata	Azuriranje toplotne mape sa novim unosom koordinate	2
PHP	74	74_3dCoordinatesToMap	toplotna mapa 3D koordinata	Mapiranje 3d koordinata	2
PHP	75	75_getAllXmlNodes	uzeti sve roditelje od xml cvora	Uzeti sve xml cvorove	1
PHP	75	75_getMaximumValue	uzeti sve roditelje od xml cvora	Dobiti maksimalnu vrednost iz niza	0
PHP	75	75_getMinimumValue	uzeti sve roditelje od xml cvora	Dobiti minimum vrednost iz niza	0
PHP	75	75_getNodeDescription	uzeti sve roditelje od xml cvora	Prikazi xml cvor	1
PHP	75	75_getParentNode	uzeti sve roditelje od xml cvora	Uzeti roditeljski cvor od cvora sa nodeId	2
PHP	75	75_updateXmlParentNode	uzeti sve roditelje od xml cvora	Azurirati ime roditelja cvora sa nodeId	2
PHP	75	75_getAllParentNodes	uzeti sve roditelje od xml cvora	Uzeti sve roditelje xml cvora sa identifikatorom nodeId	3
PHP	76	76_extractData	kako ekstraktovati zip fajl rekurzivno	Ekstrakcija podataka iz cvora	0
PHP	76	76_extractZipFile	kako ekstraktovati zip fajl rekurzivno	Ekstrakcija zip fajla	2
PHP	76	76_extractZipFileRecursively	kako ekstraktovati zip fajl rekurzivno	Ekstrakcija zip fajla rekurzivno	3
PHP	76	76_getFilesFromZip	kako ekstraktovati zip fajl rekurzivno	Dobijanje fajlova iz zip arhive	1
PHP	76	76_openZipFile	kako ekstraktovati zip fajl rekurzivno	Otvoriti zip arhivu	1
PHP	76	76_checkIfZip	kako ekstraktovati zip fajl rekurzivno	Proveriti da li je fajl zip formata	1
PHP	77	77_getWidgetName	podvuci tekst u nazivu vidzeta	Vraca ime vidzeta	1
PHP	77	77_removeCertificate	podvuci tekst u nazivu vidzeta	Izbaci sertifikat iz list sertifikata	0
PHP	77	77_underlineLabelName	podvuci tekst u nazivu vidzeta	Podvuci ime oznake	1
PHP	77	77_underlieWidget	podvuci tekst u nazivu vidzeta	Podvuci tekst u nazivu vidzeta	3
PHP	77	77_underlineWidgetTitle	podvuci tekst u nazivu vidzeta	Podvuci naslov vidzeta	2
PHP	77	77_updateLabelName	podvuci tekst u nazivu vidzeta	Azuriraj ime oznake	1
PHP	78	78_extractLargeFile	ekstrakcija velikih fajlova	Ekstrakcija podataka iz velikog fajla	3
PHP	78	78_findOutlet	ekstrakcija velikih fajlova	Pronaci prodavnicu	0
PHP	78	78_getContentsLargeFile	ekstrakcija velikih fajlova	Vraca podatke iz velikog fajla	2
PHP	78	78_getDataFromFile	ekstrakcija velikih fajlova	Vraca podatke iz fajla	2
PHP	78	78_getLargeFileSize	ekstrakcija velikih fajlova	Ispisi velicinu fajla	0
PHP	78	78_printLargeFileName	ekstrakcija velikih fajlova	Ispisi ime velikog fajla	1
PHP	79	79_copyAndRenameNewFile	kopiranje fajla u odredjenu putanju	Kopiranje fajla u odredjenu putanju i promena imena fajla	3
PHP	79	79_copyFile	kopiranje fajla u odredjenu putanju	Kopiranje fajla	2
PHP	79	79_copyFileToPath	kopiranje fajla u odredjenu putanju	Kopiranje fajla sa sourcePath u putanju definisanu destinationPath parametrom	2
PHP	79	79_copyFolderToPath	kopiranje fajla u odredjenu putanju	Kopiranje foldera sa sourcePath u putanju definisanu destinationPath parametrom	2
PHP	79	79_duplicateFileToPath	kopiranje fajla u odredjenu putanju	Napravi kopiju fajla u istoj putanji	2
PHP	79	79_getPathFromFile	kopiranje fajla u odredjenu putanju	Vraca putanju fajla	1
PHP	79	79_copyFile1	kopiranje fajla u odredjenu putanju	Kopiranje fajla u vise razlicitih putanja datim u nizu	2
PHP	79	79_copyFile2	kopiranje fajla u odredjenu putanju	Kopiranje fajla n puta u odredjenu putanju	2
PHP	79	79_makeNewFile	kopiranje fajla u odredjenu putanju	Napravi novi fajl	0
PHP	80	80_updateHttpCodeDescription	uzeti opis http status koda	Azuriranje opisa http koda	1
PHP	80	80_mapErrorCodeToCustomError	uzeti opis http status koda	Mapiranje greske u greske projekta	0
PHP	80	80_makeHttpCodeDescription	uzeti opis http status koda	Sastavi opis html koda	1
PHP	80	80_logQuiniuHtmlError	uzeti opis http status koda	Ispisuje kuiniu html kod	1
PHP	80	80_getHttpCodeDescription	uzeti opis http status koda	Vraca opis http status koda	3
PHP	80	80_getElementFromListByOccurence	uzeti opis http status koda	Vraca html element dat identifikatorom. Proverava se validnost identifikatora	0
PHP	80	80_extractHttpCode	uzeti opis http status koda	Uzima http status kod iz dobijenog odgovora	3
PHP	81	81_updateQuery	nasumicno ekstrahovati iks elemenata iz liste	Cuvanje korisnika u tabeli	0
PHP	81	81_printElements	nasumicno ekstrahovati iks elemenata iz liste	Ispis elemenata niza	1
PHP	81	81_getXElementsFromList	nasumicno ekstrahovati iks elemenata iz liste	Ekstrakcija nasumicnog elementa iz liste. Koristi se rand() funkcija sa min i max parametrima. Broj elemenata koji se ekstraktuju je odredjen parametrom x	3
PHP	81	81_getPositiveElementsFromList	nasumicno ekstrahovati iks elemenata iz liste	Ekstrakcija nasumicnog pozitivnog elementa iz liste. Koristi se rand() funkcija sa min i max parametrima. Broj elemenata koji se ekstraktuju je odredjen parametrom x	2
PHP	81	81_getNegativeElementsFromList	nasumicno ekstrahovati iks elemenata iz liste	Ekstrakcija nasumicnog negativnog elementa iz liste. Koristi se rand() funkcija sa min i max parametrima. Broj elemenata koji se ekstraktuju je odredjen parametrom x	2
PHP	81	81_getElementsFromListByOccurence	nasumicno ekstrahovati iks elemenata iz liste	Ekstrakcija prvog elementa iz liste koji se pojavljuje x puta	1
PHP	81	81_getSameElementsFromList	nasumicno ekstrahovati iks elemenata iz liste	Ekstrakcija duplikata u datoj listi u vidu nizu	1
PHP	82	82_convertDateToYYY-MM-DDFormat	konvertuj datuma u obliku stringa u oblik ggggmmdd	Konverzija datum stringa u format ddmmggg i njegov ispis	1
PHP	82	82_convertDateToYYYYMMDDFormat	konvertuj datuma u obliku stringa u oblik ggggmmdd	Konverzija datum stringa u format ggggmmdd i njegov ispis	3
PHP	82	82_getElapsedTimeInYYYYMMDDFormat	konvertuj datuma u obliku stringa u oblik ggggmmdd	Dobijanje proteklog vremena od datuma u GGGGMMDD formatu	2
PHP	82	82_convertDateToDDMMYYYFormat	konvertuj datuma u obliku stringa u oblik ggggmmdd	Konverzija datum stringa u format ddmmggg i njegov ispis	1
PHP	82	82_convertDateFromYYYYMMDDtoDD-MM-YYYY	konvertuj datuma u obliku stringa u oblik ggggmmdd	Konverzija datuma iz formata ggggmmdd u format dd-mm-gggg i njegov ispis	1
PHP	83	83_convertTimeFromUtcToEpoch	konvertuj utc vremena u epoh vreme	Konverzija vremena iz utc vremenskog formata u epoh vremenski format	3
PHP	83	83_updateEntry	konvertuj utc vremena u epoh vreme	Azuriranje tabele Event sa novim vremenom. Vrsi se i konverzija vremena iz utc vremenskog formata u epoh vremenski format	2
PHP	83	83_printUtcTime	konvertuj utc vremena u epoh vreme	Ispis trenutnog utc vremena	1
PHP	83	83_convertUtcTimetoFormattedString	konvertuj utc vremena u epoh vreme	Konverzija utc vremena u formatirani string	1
PHP	83	83_convertTimeFromUtcToEpochSerbianTimezone	konvertuj utc vremena u epoh vreme	Ispis utc vremena u vremensku zonu za Srbiju	1
PHP	84	84_listPermutation	sve permutacije liste	Sve Permutacija liste	3
PHP	84	84_itemsPermutation	sve permutacije liste	Sve permutacije liste u vidu jednog niza	3
PHP	84	84_rearrangeList	sve permutacije liste	Nasumicna permutacija liste i njen ispis	1
PHP	84	84_delete_img	sve permutacije liste	Brisanje slike iz tabele post_food	0
PHP	84	84_permutationFromThePool	sve permutacije liste	Permutacija elemenata iz liste (pool). Funkcija vraca iterator. Moze se specificirati r - velicina permutacije	1
PHP	84	84_nRandomPermutation	sve permutacije liste	Vraca N nasumicnih permutacija niza	1
PHP	85	85_extractLatitude	ekstrakcija latitude i longitude od dobijenog unosa	Ekstrakcija latitude iz adrese	2
PHP	85	85_extractLongitude	ekstrakcija latitude i longitude od dobijenog unosa	Ekstrakcija longitude iz adrese	2
PHP	85	85_plotCoordinates	ekstrakcija latitude i longitude od dobijenog unosa	Plotiranje koordinate sa datom latitudom i longitudom	2
PHP	85	85_getCoordinates	ekstrakcija latitude i longitude od dobijenog unosa	Ekstrakcija latitude I longitude iz adrese	3
PHP	85	85_setTitleAttribute	ekstrakcija latitude i longitude od dobijenog unosa	Postaviti naslov	0
PHP	85	85_extractLatitudeAndLongitudeFromKmlFile	ekstrakcija latitude i longitude od dobijenog unosa	Ekstrakcija geografske sirine i duzine iz kml fajla	1
PHP	85	85_extractLatitudeAndLongitude	ekstrakcija latitude i longitude od dobijenog unosa	Ekstrakcija latitude i longitude iz adrese	3
PHP	86	86_checkAndPrintIfACheckboxIsChecked	kako proveriti da li je polje za selekciju selektovano	Provera da li je polje za selekciju sa checkboxName selektovan	3
PHP	86	86_toggle	kako proveriti da li je polje za selekciju selektovano	Ako je odabrano polje za selekciju source odaberi i sva polja od x	2
PHP	86	86_selectGender	kako proveriti da li je polje za selekciju selektovano	"Odabrati jedno od polja za selekciju pola. Opcije su 0-zenski, 1-muski, 2-neodredjeno"	1
PHP	86	86_selectAnswer	kako proveriti da li je polje za selekciju selektovano	"Odabrati jedno od polja za selekciju odgovora. Opcije su 0-da, 1-mozda, 2-ne"	1
PHP	86	86_getDefaultItem	kako proveriti da li je polje za selekciju selektovano	Provera selektovane vrednosti polja za selektovanje	3
PHP	86	86_construct	kako proveriti da li je polje za selekciju selektovano	Konstruktor parsera	0
PHP	86	86_checkIfACheckboxIsChecked	kako proveriti da li je polje za selekciju selektovano	Provera da li je polje za selekciju izabrano	2
PHP	87	87_convertIntegerToArrayToImage	konverzija uin8 niza u sliku	Konverzija niza uint8 broja u sliku	3
PHP	87	87_convertIntegerToArrayToImage1	konverzija uin8 niza u sliku	Konverzija niza brojeva u sliku	2
PHP	87	87_convertIntegerToArrayToImage2	konverzija uin8 niza u sliku	Konverzija dva niza decimalnog broja u sliku	2
PHP	87	87_convertIntegerToArrayToImage3	konverzija uin8 niza u sliku	Spajanje tri niza u sliku i njihova konverzija u sliku	2
PHP	87	87_convertIntegerToArrayToImage4	konverzija uin8 niza u sliku	Vraca sliku napravljenu od niza decimalnih brojeva	2
PHP	87	87_convertIntegerToArrayToImage5	konverzija uin8 niza u sliku	Vraca sliku	1
PHP	87	87_convertIntegerToArrayToImage6	konverzija uin8 niza u sliku	Konverzija niza	1
PHP	88	88_permanentMemoization	pamcenje na disku - stalno skladiste	Stalno pamcenje na disku	2
PHP	88	88_permanentMemoization1	pamcenje na disku - stalno skladiste	Optimizacija memoizacijom na disku	2
PHP	88	88_permanentMemoization2	pamcenje na disku - stalno skladiste	Privremena memoizacija na disku	1
PHP	88	88_permanentMemoization3	pamcenje na disku - stalno skladiste	Tehnika memoizacije kao vid optimizacije	2
PHP	88	88_permanentMemoization4	pamcenje na disku - stalno skladiste	Cuvanje podataka na disku	2
PHP	88	88_permanentMemoization5	pamcenje na disku - stalno skladiste	Memoizacija	2
PHP	88	88_permanentMemoization6	pamcenje na disku - stalno skladiste	Memoizacija na disku	3
PHP	89	89_get_fieldset_select	parsiranja argumenata sa komandne linije	Vraca jedinstvenu vrednost iz reda rabele gde je select klauzula tacna	0
PHP	89	89_parsingCommandLineArgumentsFromGet	parsiranja argumenata sa komandne linije	Parsiranje argumenata sa komandne linije od GET metode	3
PHP	89	89_parsingCommandLineArguments	parsiranja argumenata sa komandne linije	Parsiranje argumenata sa komandne linije u formatu kljuc vrednost parova	3
PHP	89	89_parseArgs	parsiranja argumenata sa komandne linije	"Parsiranje argumenata sa komandne linije u bilo koja od tri slucajeva: sa ""--"", sa ""-"" ili bez icega"	3
PHP	89	89_initCLIArguments	parsiranja argumenata sa komandne linije	Postavljanje argumenta komandne linije	1
PHP	89	89_initArguments	parsiranja argumenata sa komandne linije	Dohvatanje argumenata sa komandne linije i priprema za njihovu upotrebu	2
PHP	90	90_compressGxFile	kako citati sadrzaj .gz kompresovanog fajla	Kompresija fajla u .gz format	2
PHP	90	90_writeCompressedFile	kako citati sadrzaj .gz kompresovanog fajla	Pisanje u .gz fajl sa imenom filename	1
PHP	90	90_unpack	kako citati sadrzaj .gz kompresovanog fajla	Otvaranje fajla koristeci .gz kompresor	3
PHP	90	90_readGzFileLineByLine	kako citati sadrzaj .gz kompresovanog fajla	Citanje .gz fajla liniju po liniju	2
